prolificid,subject_id,age,gender,label,trialnum,status,outcome,getsout,bloc,img1,img2,buttonchoice,rtchoice,rt,response,key_press,time_elapsed,internal_node_id,trial_type,trial_index,stimulus,responses,date,time,datefinish,timefinish,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,3,2,2,2,1,14,17,0,857,2293.55,55,,198358,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,7,2,2,1,1,2,16,,,,,,142420,0.0-22.0,html-slider-response,22,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,15,2,1,2,2,7,13,1,852,1820.12,68,,291912,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,19,2,1,1,1,17,18,0,989,1493,14,,298589,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be42fd8d8f5470001f0d1cd,4568129,22,F,scaleresp,11,2,1,2,1,6,14,0,1687,6470.19,49,,212141,0.0-27.0,html-slider-response,27,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e80c717770c43000b151225,8400571,,,surveyid,,,,,,,,,,78773,,,158721,0.0-3.0,survey-text,3,,"{Q0"":""5e80c717770c43000b151225""}""",08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5a9844231eda4100013653a9,4761338,,,surveyid,,,,,,,,,,2325,,,16771,0.0-3.0,survey-text,3,,"{Q0"":""5a9844231eda4100013653a9""}""",08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,5,2,2,2,1,10,11,0,855,1530.78,0,,205763,0.0-62.0,html-slider-response,62,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,18,1,1,1,1,4,16,1,543,2077.8,53,,286433,0.0-67.0,html-slider-response,67,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5d8edb6a999d520017b0a66b,3441247,33,M,scaleresp,5,2,2,2,1,15,17,,,,,,220185,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5a9844231eda4100013653a9,4761338,29,M,survey,,,,,,,,,,5244,,,22021,0.0-4.0,survey-text,4,,"{Q0"":""29""","Q1:""M""}""",08/05/2020,1.58892E+12,08/05/2020,1.58892E+12
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,2,1,2,2,1,6,20,1,1039,2529.13,56,,210747,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,8,1,2,1,2,4,16,0,493,2624.005,44,,303575,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,16,1,1,1,1,6,19,1,902,2609,63,,154698,0.0-27.0,html-slider-response,27,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,17,2,1,1,1,5,17,0,1087,1594.1,22,,310122,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
59da0b3103203500011acfec,2742857,31,F,scaleresp,10,1,1,2,1,8,14,,,,,,159670,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be42fd8d8f5470001f0d1cd,4568129,22,F,scaleresp,20,1,2,2,1,8,11,1,1130,4268.765,48,,226094,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e80c717770c43000b151225,8400571,22,F,survey,,,,,,,,,,12715,,,171441,0.0-4.0,survey-text,4,,"{Q0"":""22""","Q1:""F\n""}""",08/05/2020,1.58892E+12,08/05/2020,1.58892E+12
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,8,1,2,1,1,5,19,0,819,1289.385,0,,216479,0.0-67.0,html-slider-response,67,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,5,2,2,2,1,17,20,0,431,27206.37,75,,203701,0.0-47.0,html-slider-response,47,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,16,1,1,1,1,5,13,1,1171,1879.9,54,,298572,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
59da0b3103203500011acfec,2742857,31,F,scaleresp,18,1,1,1,1,1,14,,,,,,168305,0.0-17.0,html-slider-response,17,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,14,1,1,2,2,4,10,0,809,1660.885,38,,314791,0.0-123.0,html-slider-response,123,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,14,1,1,2,1,5,9,0,1005,1629,78,,166179,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,5,2,2,2,1,4,19,1,1134,2384.05,43,,223078,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,3,2,2,2,1,11,12,1,1083,1475.1,83,,321497,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5d8edb6a999d520017b0a66b,3441247,33,M,scaleresp,19,2,1,1,1,9,10,0,1297,4575.585,24,,235089,0.0-17.0,html-slider-response,17,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e2d52d7e1a0e73431c7dd06,6980585,,,surveyid,,,,,,,,,,19646,,,314939,0.0-3.0,survey-text,3,,"{Q0"":""5e2d52d7e1a0e73431c7dd06""}""",08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,6,1,2,1,1,8,12,,,,,,214605,0.0-52.0,html-slider-response,52,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,18,1,1,1,1,4,18,0,848,1621.975,0,,227791,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be42fd8d8f5470001f0d1cd,4568129,22,F,scaleresp,14,1,1,2,1,1,13,0,954,5252.725,56,,241157,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5ea02a1c3fb6e60009f91bb0,5549325,,,surveyid,,,,,,,,,,11670,,,76142,0.0-3.0,survey-text,3,,"{Q0"":""5ea02a1c3fb6e60009f91bb0""}""",08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,4,1,2,2,1,1,18,1,769,1463.8,49,,309736,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,20,1,2,2,2,6,16,0,659,1389.175,21,,325439,0.0-128.0,html-slider-response,128,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,survey,,,,,,,,,,4721,,,319667,0.0-4.0,survey-text,4,,"{Q0"":""21""","Q1:""M""}""",08/05/2020,1.58892E+12,08/05/2020,1.58892E+12
59da0b3103203500011acfec,2742857,31,F,scaleresp,5,2,2,2,1,14,19,0,960,3519.805,66,,181471,0.0-22.0,html-slider-response,22,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,10,1,1,2,1,8,13,0,920,2127.08,54,,234952,0.0-47.0,html-slider-response,47,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,1,2,2,2,1,6,16,1,1104,2026,55,,178297,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,2,1,2,2,1,15,20,0,1088,2721,72,,334109,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5d8edb6a999d520017b0a66b,3441247,33,M,scaleresp,8,1,2,1,1,4,8,1,892,3427.995,68,,248245,0.0-22.0,html-slider-response,22,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,20,1,2,2,1,11,18,,,,,,225510,0.0-57.0,html-slider-response,57,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,15,2,1,2,1,5,17,0,1165,1483.655,0,,238988,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,13,2,1,2,1,1,9,1,774,1861,52,,321153,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,5,2,2,2,2,11,20,1,779,1407.235,24,,336287,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be42fd8d8f5470001f0d1cd,4568129,22,F,scaleresp,16,1,1,1,1,4,13,0,978,4318.225,57,,255224,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,18,1,1,1,1,14,18,0,1009,1966,55,,189863,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,9,2,2,1,1,2,5,0,709,2285.01,41,,246922,0.0-52.0,html-slider-response,52,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
59da0b3103203500011acfec,2742857,31,F,scaleresp,3,2,2,2,1,6,7,0,977,2680.08,64,,194111,0.0-27.0,html-slider-response,27,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,8,1,2,1,1,2,5,0,1084,1518,8,,345378,0.0-97.0,html-slider-response,97,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,18,1,1,1,1,5,14,0,798,2047.31,82,,236946,0.0-62.0,html-slider-response,62,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,20,1,2,2,1,5,8,1,829,2740.45,0,,251424,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5d8edb6a999d520017b0a66b,3441247,33,M,scaleresp,12,1,1,2,1,8,11,0,1397,5682.605,72,,264303,0.0-27.0,html-slider-response,27,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,19,2,1,1,1,12,14,1,804,1541.4,55,,332314,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,18,1,1,1,2,10,11,1,580,1677.65,67,,347143,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be42fd8d8f5470001f0d1cd,4568129,22,F,scaleresp,4,1,2,2,1,7,14,0,723,2618.655,31,,267476,0.0-47.0,html-slider-response,47,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c1920c45782120001f6beff,1629236,33,m,scaleresp,4,1,2,2,1,3,20,0,1209,1719,59,,201625,0.0-47.0,html-slider-response,47,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,1,2,2,2,1,17,19,1,1074,1397,84,,356536,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,16,1,1,1,1,19,20,1,769,2988.345,58,,259315,0.0-57.0,html-slider-response,57,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
59da0b3103203500011acfec,2742857,31,F,scaleresp,15,2,1,2,1,4,13,1,857,4100.08,66,,207904,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5d78e48415b10d00163c814e,3964510,,,surveyid,,,,,,,,,,14120,,,70865,0.0-3.0,survey-text,3,,"{Q0"":""5d78e48415b10d00163c814e""}""",08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,15,2,1,2,1,6,15,1,776,2557.58,19,,249096,0.0-67.0,html-slider-response,67,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,4,1,2,2,1,10,20,0,872,1711,0,,262704,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e2d52d7e1a0e73431c7dd06,6980585,21,M,scaleresp,14,1,1,2,1,10,17,1,1528,3568.77,65,,352868,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,5,2,2,2,1,4,9,1,520,2435.9,52,,344223,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,2,1,2,2,2,10,12,0,1511,1991.355,45,,359622,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5d8edb6a999d520017b0a66b,3441247,33,M,scaleresp,3,2,2,2,1,4,6,1,890,3868.61,17,,277818,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be42fd8d8f5470001f0d1cd,4568129,22,F,scaleresp,1,2,2,2,1,3,18,0,1303,3019.55,45,,280563,0.0-52.0,html-slider-response,52,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5d78e48415b10d00163c814e,3964510,20,M,survey,,,,,,,,,,8486,,,79354,0.0-4.0,survey-text,4,,"{Q0"":""20""","Q1:""M""}""",08/05/2020,1.58892E+12,08/05/2020,1.58892E+12
5c1920c45782120001f6beff,1629236,33,m,scaleresp,20,1,2,2,1,3,8,1,842,2365,65,,213727,0.0-52.0,html-slider-response,52,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
57754d57ca706f000190eaf1,8231485,35,M,scaleresp,16,1,1,1,1,6,9,0,1012,2278.4,92,,368827,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5e5185f14aa7081a81ea3faf,6447883,26,F,scaleresp,1,2,2,2,1,4,13,0,952,2092.485,67,,270947,0.0-62.0,html-slider-response,62,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5ea02a1c3fb6e60009f91bb0,5549325,24,M,survey,,,,,,,,,,41554,,,117700,0.0-4.0,survey-text,4,,"{Q0"":""24""","Q1:""M""}""",08/05/2020,1.58892E+12,08/05/2020,1.58892E+12
59da0b3103203500011acfec,2742857,31,F,scaleresp,7,2,2,1,1,10,13,1,939,3560.93,29,,221403,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5c4bb5a2620ba700010bf02b,1089596,18,M,scaleresp,19,2,1,1,1,7,14,1,1000,2967.185,86,,261795,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5ca59f9f30710b001605b491,8120291,20,m,scaleresp,14,1,1,2,1,17,19,1,1073,2331.63,0,,274978,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
58da74c7f94de20001fbd4af,1598476,28,M,scaleresp,3,2,2,2,1,10,19,1,480,1338.5,54,,354783,0.0-97.0,html-slider-response,97,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5be57da1f6b5dd0001170bbe,4467383,36,F,scaleresp,10,1,1,2,2,6,17,0,551,1676.86,64,,370847,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
5d8edb6a999d520017b0a66b,3441247,33,M,scaleresp,15,2,1,2,1,5,8,1,900,2183.045,14,,289457,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,08/05/2020,1.58892E+12,08/05/2020,1.58892E+12,
