prolificid,subject_id,age,gender,label,trialnum,status,outcome,getsout,bloc,img1,img2,buttonchoice,rtchoice,rt,response,key_press,time_elapsed,internal_node_id,trial_type,trial_index,stimulus,responses,playerout,playeroutnumber,rated,date,time,datefinish,timefinish,,
5d0d74c82968b400195c6b48,7876694,26,M,scaleresp,25,1,1,1,4,12,16,1,1013,1760.7,59,,935527,0.0-355.0,html-slider-response,355,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 53 for the outcome ? </p>""",,3,Player 53,Player 53,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e154a48820526b5b79ff363,1740499,22,M,scaleresp,39,1,2,2,3,1,15,1,1032,1799.15,43,,1007614,0.0-299.0,html-slider-response,299,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,4,Player 25,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ea9549ea50bc3028efb7442,5714197,23,M,scaleresp,36,2,1,2,2,12,16,0,919,1656,67,,760476,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 72 for the outcome ? </p>""",,4,Player 43,Player 72,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec67dab01c3da05a5a13529,9517828,23,F,scaleresp,34,2,1,1,4,1,15,1,1200,2132.8,71,,1238838,0.0-385.0,html-slider-response,385,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 61 for the outcome ? </p>""",,4,Player 61,Player 61,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec28a8cb693670511a6e422,5704619,32,M,scaleresp,22,2,2,1,3,2,8,0,1315,3219.355,26,,796932,0.0-224.0,html-slider-response,224,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.59051E+12,,
5bea409f40928e0001329232,6701307,26,F,scaleresp,16,2,2,2,4,12,15,1,981,2139.285,34,,1126458,0.0-340.0,html-slider-response,340,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 51 for the outcome ? </p>""",,1,Player 48,Player 51,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5cf53291639b150018eb778b,1450057,31,M,scaleresp,14,2,2,1,3,12,18,0,906,2512.035,100,,867612,0.0-219.0,html-slider-response,219,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 60 for the outcome ? </p>""",,1,Player 60,Player 60,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec28a8cb693670511a6e422,5704619,32,M,scaleresp,17,1,1,1,3,4,20,0,1110,2533.175,61,,809347,0.0-229.0,html-slider-response,229,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.59051E+12,,
5e4d330662117e000ac96c66,8106346,22,M,scaleresp,10,2,1,1,4,4,19,1,1238,1764.685,81,,920021,0.0-315.0,html-slider-response,315,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 57 for the outcome ? </p>""",,1,Player 57,Player 57,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
59996cc205a0e30001f1ff87,5909004,31,F,comments,,,,,,,,,,117853,,,1102367,0.0-411.0,survey-text,411,,"{Q0"":""""}""",,,,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5dcbea3588381e87f60cb202,2417478,26,M,scaleresp,25,1,1,1,4,10,12,1,850,1548.61,77,,1007047,0.0-375.0,html-slider-response,375,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 28 for the outcome ? </p>""",,3,Player 28,Player 28,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d2f506c579ae1001c47aa08,7121556,23,M,scaleresp,22,2,2,1,1,2,18,0,1225,1805,25,,505058,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5cfaddd350a81200012d1d90,3570230,22,F,scaleresp,18,2,1,1,4,13,17,0,1324,2198.995,93,,1125771,0.0-410.0,html-slider-response,410,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d9b1ce89d4ead001599ba7e,7076396,24,M,scaleresp,32,2,2,2,3,4,5,0,1252,2224.485,35,,1170507,0.0-259.0,html-slider-response,259,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 75 for the outcome ? </p>""",,3,Player 13,Player 75,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e45b7ada68f6b09f68b20e8,8018766,20,M,scaleresp,18,2,1,1,4,1,20,0,272,2400.915,100,,1107840,0.0-410.0,html-slider-response,410,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e525a01f72891267e5ca208,4455869,24,M,scaleresp,12,2,1,2,3,6,8,,,,,,948827,0.0-309.0,html-slider-response,309,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 23 for the outcome ? </p>""",,1,Player 06,Player 23,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bdf427934ef6c0001f18d58,8037369,29,F,scaleresp,25,1,1,1,4,7,9,1,636,2223.435,96,,1029999,0.0-350.0,html-slider-response,350,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 35 for the outcome ? </p>""",,3,Player 35,Player 35,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eac794ef9f76f0fe62b3c2c,1236895,19,m,scaleresp,13,1,2,1,4,4,20,1,577,1183.46,56,,1052162,0.0-315.0,html-slider-response,315,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 38 for the outcome ? </p>""",,1,Player 38,Player 38,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e5bb17c8bca2338cc96b6f7,7674587,18,M,scaleresp,38,2,2,1,3,1,5,0,1780,2820.62,0,,1022974,0.0-304.0,html-slider-response,304,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 25 for the outcome ? </p>""",,4,Player 25,Player 25,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5b130c88d282ff00015c14ec,7030709,22,M,scaleresp,11,1,1,2,4,1,3,,,,,,1076465,0.0-385.0,html-slider-response,385,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 58 for the outcome ? </p>""",,1,Player 12,Player 58,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec94a815bb88d445fa6bf50,1626587,19,F,scaleresp,31,1,2,2,4,14,20,1,1381,1584.48,38,,1361340,0.0-360.0,html-slider-response,360,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 81 for the outcome ? </p>""",,3,Player 72,Player 81,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bf1d974c795fe000143e539,5954094,18,M,scaleresp,22,2,2,1,4,8,16,1,541,1401.005,69,,1082691,0.0-385.0,html-slider-response,385,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec9952d8ec8f80e0dd3c7c6,6907260,23,F,scaleresp,35,1,1,2,3,4,6,0,1422,3472.855,22,,1142609,0.0-289.0,html-slider-response,289,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 60 for the outcome ? </p>""",,4,Player 35,Player 60,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c46079f22c1570001aed498,8893113,21,m,scaleresp,6,2,2,1,3,9,15,1,1386,1277.575,20,,842705,0.0-249.0,html-slider-response,249,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 01 for the outcome ? </p>""",,0,Player 01,Player 01,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8ca8db47db8f0519098266,5626921,21,F,scaleresp,1,1,1,1,4,2,14,1,906,2163,67,,1065658,0.0-345.0,html-slider-response,345,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,0,Player 43,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ea080e4bb636604c6531d43,4350682,18,f,scaleresp,30,2,2,1,2,12,14,,,,,,624374,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 74 for the outcome ? </p>""",,3,Player 74,Player 74,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb40e49245b8622104636ec,8157712,18,M,scaleresp,15,1,2,2,4,7,15,1,932,1621.135,37,,1214708,0.0-395.0,html-slider-response,395,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,1,Player 57,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5da4ae4811fc810015420a32,5943901,21,M,scaleresp,29,1,2,1,2,14,17,0,932,2167.16,68,,720033,0.0-193.0,html-slider-response,193,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 38 for the outcome ? </p>""",,3,Player 38,Player 38,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c8007ff4600c30001eb37e1,6763862,21,M,scaleresp,10,2,1,1,4,11,15,0,807,1399,69,,1197356,0.0-405.0,html-slider-response,405,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 45 for the outcome ? </p>""",,1,Player 45,Player 45,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5955578c868d3100010cfa1a,9270187,36,f,scaleresp,3,1,1,2,2,6,16,0,1039,2047.605,46,,558432,0.0-178.0,html-slider-response,178,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 80 for the outcome ? </p>""",,0,Player 21,Player 80,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ebc325bd662f0049bb97a36,8355714,27,m,scaleresp,7,1,2,2,4,12,20,1,1290,2490.35,67,,982243,0.0-355.0,html-slider-response,355,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 67 for the outcome ? </p>""",,0,Player 20,Player 67,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5a05b4e5728b1b0001ad8eee,3827758,22,M,scaleresp,8,2,2,2,4,11,15,,,,,,1191295,0.0-360.0,html-slider-response,360,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 16 for the outcome ? </p>""",,0,Player 34,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e84c80336bc630974efb1e3,2786625,19,M,scaleresp,10,2,1,1,3,1,8,0,897,1548.54,22,,1085164,0.0-309.0,html-slider-response,309,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 05 for the outcome ? </p>""",,1,Player 05,Player 05,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e3e5424c8afcf0c0cd0a9ac,3246805,23,F,scaleresp,32,2,2,2,4,7,13,0,1105,1516.405,72,,1420859,0.0-345.0,html-slider-response,345,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 56 for the outcome ? </p>""",,3,Player 40,Player 56,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d25a0673fdfbe00013006b8,8604783,31,m,scaleresp,7,1,2,2,4,5,11,0,1107,1557.16,27,,1220750,0.0-400.0,html-slider-response,400,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 51 for the outcome ? </p>""",,0,Player 07,Player 51,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e45b7ada68f6b09f68b20e8,8018766,20,M,comments,,,,,,,,,,5133,,,1112976,0.0-411.0,survey-text,411,,"{Q0"":""""}""",,,,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8740bce698c93829bd9217,9140691,25,F,scaleresp,21,1,2,1,4,7,12,0,986,1356.435,62,,1109852,0.0-330.0,html-slider-response,330,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5b9ce9e980ebc0000117f24d,2656514,21,M,scaleresp,34,2,1,1,4,3,9,0,681,1209.275,69,,948708,0.0-360.0,html-slider-response,360,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 84 for the outcome ? </p>""",,4,Player 84,Player 84,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eaca651df23d332dbca499e,3094759,19,F,scaleresp,17,1,1,1,3,9,16,0,1669,1688.9,28,,960737,0.0-279.0,html-slider-response,279,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e5274dc80c3502832663ca1,3663191,28,M,scaleresp,15,1,2,2,3,15,18,1,1333,1925,43,,1206483,0.0-259.0,html-slider-response,259,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,1,Player 57,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eba6e673468ad1bb8ca4547,8391188,29,F,scaleresp,12,2,1,2,4,6,18,1,648,2444.45,54,,1427625,0.0-345.0,html-slider-response,345,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 76 for the outcome ? </p>""",,1,Player 23,Player 76,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d8a86e19b28600001efe8db,8548420,36,F,scaleresp,8,2,2,2,2,2,17,1,1107,1837.8,74,,861343,0.0-173.0,html-slider-response,173,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 34 for the outcome ? </p>""",,0,Player 58,Player 34,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ea9549ea50bc3028efb7442,5714197,23,M,scaleresp,29,1,2,1,2,4,19,1,971,1785,69,,771875,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 72 for the outcome ? </p>""",,3,Player 72,Player 72,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d9c543d184c4f00144d7cff,7593094,19,M,scaleresp,13,1,2,1,3,2,4,1,860,1471.03,41,,661708,0.0-244.0,html-slider-response,244,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 30 for the outcome ? </p>""",,1,Player 30,Player 30,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c98dd4c53deaa0001cc10fd,1173344,36,F,scaleresp,32,2,2,2,2,2,7,0,1185,2340.15,53,,1101101,0.0-168.0,html-slider-response,168,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 45 for the outcome ? </p>""",,3,Player 60,Player 45,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
59b59d59f69f340001867454,4330326,36,M,scaleresp,34,2,1,1,4,7,20,0,1216,3110.46,55,,1179770,0.0-325.0,html-slider-response,325,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 23 for the outcome ? </p>""",,4,Player 23,Player 23,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5cfaddd350a81200012d1d90,3570230,22,F,comments,,,,,,,,,,7187,,,1132961,0.0-411.0,survey-text,411,,"{Q0"":""""}""",,,,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb2745111c5fb1d6e9c7eeb,3527741,20,F,scaleresp,28,2,1,2,2,9,17,0,1193,5319.77,74,,648949,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 27 for the outcome ? </p>""",,3,Player 54,Player 27,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d0d74c82968b400195c6b48,7876694,26,M,scaleresp,30,2,2,1,4,9,12,1,937,1768.31,62,,947192,0.0-360.0,html-slider-response,360,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 53 for the outcome ? </p>""",,3,Player 53,Player 53,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e154a48820526b5b79ff363,1740499,22,M,scaleresp,28,2,1,2,3,9,14,1,1061,1479.05,56,,1018941,0.0-304.0,html-slider-response,304,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 38 for the outcome ? </p>""",,3,Player 06,Player 38,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bea409f40928e0001329232,6701307,26,F,scaleresp,39,1,2,2,4,4,13,0,1192,1750.785,38,,1138228,0.0-345.0,html-slider-response,345,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 02 for the outcome ? </p>""",,4,Player 67,Player 02,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5cf53291639b150018eb778b,1450057,31,M,scaleresp,12,2,1,2,3,5,16,1,921,1896.07,0,,879260,0.0-224.0,html-slider-response,224,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 21 for the outcome ? </p>""",,1,Player 60,Player 21,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec28a8cb693670511a6e422,5704619,32,M,scaleresp,7,1,2,2,3,3,17,0,1085,2454.445,55,,821600,0.0-234.0,html-slider-response,234,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 14 for the outcome ? </p>""",,0,Player 38,Player 14,26/05/2020,1.5905E+12,26/05/2020,1.59051E+12,,
5e8f41d1d73dcd0575655850,6378417,18,M,scaleresp,22,2,2,1,4,3,15,1,624,155022.71,84,,1523895,0.0-370.0,html-slider-response,370,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5de1911b725abb1f3cdd4004,7043225,20,M,scaleresp,38,2,2,1,2,4,10,0,1202,1716.755,67,,657071,0.0-158.0,html-slider-response,158,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 70 for the outcome ? </p>""",,4,Player 70,Player 70,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e4d330662117e000ac96c66,8106346,22,M,scaleresp,6,2,2,1,4,2,6,1,718,2336.675,100,,932072,0.0-320.0,html-slider-response,320,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 14 for the outcome ? </p>""",,0,Player 14,Player 14,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5dcbea3588381e87f60cb202,2417478,26,M,scaleresp,39,1,2,2,4,6,10,1,580,1769.37,57,,1018344,0.0-380.0,html-slider-response,380,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 28 for the outcome ? </p>""",,4,Player 67,Player 28,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec67dab01c3da05a5a13529,9517828,23,F,scaleresp,30,2,2,1,4,1,16,1,1594,3504.52,67,,1252903,0.0-390.0,html-slider-response,390,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 75 for the outcome ? </p>""",,3,Player 75,Player 75,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d2f506c579ae1001c47aa08,7121556,23,M,scaleresp,38,2,2,1,1,12,15,0,1338,1542.3,67,,516942,0.0-47.0,html-slider-response,47,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 40 for the outcome ? </p>""",,4,Player 40,Player 40,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eac794ef9f76f0fe62b3c2c,1236895,19,m,scaleresp,34,2,1,1,4,3,5,1,616,1274.2,58,,1062990,0.0-320.0,html-slider-response,320,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 10 for the outcome ? </p>""",,4,Player 10,Player 10,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e5bb17c8bca2338cc96b6f7,7674587,18,M,scaleresp,21,1,2,1,3,11,12,,,,,,1033753,0.0-309.0,html-slider-response,309,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d9b1ce89d4ead001599ba7e,7076396,24,M,scaleresp,21,1,2,1,3,10,11,0,1421,2224.895,22,,1182700,0.0-264.0,html-slider-response,264,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e525a01f72891267e5ca208,4455869,24,M,scaleresp,13,1,2,1,4,1,16,,,,,,960985,0.0-315.0,html-slider-response,315,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,1,Player 06,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bf1d974c795fe000143e539,5954094,18,M,scaleresp,9,1,1,1,4,1,19,1,770,1352.92,72,,1093518,0.0-390.0,html-slider-response,390,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 51 for the outcome ? </p>""",,1,Player 51,Player 51,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec94a815bb88d445fa6bf50,1626587,19,F,scaleresp,22,2,2,1,4,16,19,1,1139,1420.62,33,,1372476,0.0-365.0,html-slider-response,365,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ec9952d8ec8f80e0dd3c7c6,6907260,23,F,scaleresp,7,1,2,2,3,12,13,,,,,,1153366,0.0-294.0,html-slider-response,294,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 12 for the outcome ? </p>""",,0,Player 87,Player 12,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5bdf427934ef6c0001f18d58,8037369,29,F,scaleresp,6,2,2,1,4,3,13,0,1618,2660.445,99,,1042887,0.0-355.0,html-slider-response,355,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 28 for the outcome ? </p>""",,0,Player 28,Player 28,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c46079f22c1570001aed498,8893113,21,m,scaleresp,30,2,2,1,3,6,20,0,803,1356.34,13,,853455,0.0-254.0,html-slider-response,254,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 67 for the outcome ? </p>""",,3,Player 67,Player 67,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8ca8db47db8f0519098266,5626921,21,F,scaleresp,6,2,2,1,4,15,20,0,458,1881,34,,1076978,0.0-350.0,html-slider-response,350,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,0,Player 43,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5c8007ff4600c30001eb37e1,6763862,21,M,scaleresp,2,2,1,1,4,4,7,1,575,1503,63,,1208333,0.0-410.0,html-slider-response,410,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 78 for the outcome ? </p>""",,0,Player 78,Player 78,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5eb40e49245b8622104636ec,8157712,18,M,scaleresp,28,2,1,2,4,2,19,0,738,2342.03,25,,1226391,0.0-400.0,html-slider-response,400,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 06 for the outcome ? </p>""",,3,Player 23,Player 06,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5b130c88d282ff00015c14ec,7030709,22,M,scaleresp,18,2,1,1,4,7,18,1,608,5121.085,63,,1090866,0.0-390.0,html-slider-response,390,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,You,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5da4ae4811fc810015420a32,5943901,21,M,scaleresp,35,1,1,2,2,7,14,1,1042,2801.055,91,,732462,0.0-198.0,html-slider-response,198,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 05 for the outcome ? </p>""",,4,Player 47,Player 05,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e3e5424c8afcf0c0cd0a9ac,3246805,23,F,scaleresp,29,1,2,1,4,12,16,1,835,1746.59,71,,1432304,0.0-350.0,html-slider-response,350,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 40 for the outcome ? </p>""",,3,Player 40,Player 40,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d25a0673fdfbe00013006b8,8604783,31,m,scaleresp,3,1,1,2,4,11,13,0,899,1553.565,76,,1232117,0.0-405.0,html-slider-response,405,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 63 for the outcome ? </p>""",,0,Player 07,Player 63,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e5274dc80c3502832663ca1,3663191,28,M,scaleresp,33,1,1,1,3,11,13,,,,,,1217287,0.0-264.0,html-slider-response,264,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 28 for the outcome ? </p>""",,4,Player 28,Player 28,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5955578c868d3100010cfa1a,9270187,36,f,scaleresp,34,2,1,1,2,9,16,1,1348,1983.58,46,,570760,0.0-183.0,html-slider-response,183,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 47 for the outcome ? </p>""",,4,Player 47,Player 47,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5b9ce9e980ebc0000117f24d,2656514,21,M,scaleresp,23,1,2,2,4,5,8,0,1039,1754.38,33,,960252,0.0-365.0,html-slider-response,365,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 70,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5e8740bce698c93829bd9217,9140691,25,F,scaleresp,24,2,2,2,4,10,14,1,794,2074.79,63,,1121614,0.0-335.0,html-slider-response,335,"<p style=font-size:16px; text-align:center;""> &nbsp &nbsp &nbsp How responsible are YOU for the outcome ?  &nbsp &nbsp </p>""",,2,You,Player 16,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5d9c543d184c4f00144d7cff,7593094,19,M,scaleresp,39,1,2,2,3,12,15,1,1084,1575.41,24,,672940,0.0-249.0,html-slider-response,249,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 15 for the outcome ? </p>""",,4,Player 24,Player 15,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5a05b4e5728b1b0001ad8eee,3827758,22,M,scaleresp,14,2,2,1,4,10,18,0,1349,2822.405,17,,1204303,0.0-365.0,html-slider-response,365,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 05 for the outcome ? </p>""",,1,Player 05,Player 05,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ebc325bd662f0049bb97a36,8355714,27,m,scaleresp,6,2,2,1,4,13,15,0,1963,2286.65,63,,995283,0.0-360.0,html-slider-response,360,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 20 for the outcome ? </p>""",,0,Player 20,Player 20,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
5ea9549ea50bc3028efb7442,5714197,23,M,scaleresp,28,2,1,2,2,3,14,1,705,2247,68,,783731,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;"">  How responsible is Player 43 for the outcome ? </p>""",,3,Player 72,Player 43,26/05/2020,1.5905E+12,26/05/2020,1.5905E+12,,
